symbol,trading_days,data_path
GCTK,11,market_data\yahoo\1m\GCTK
GCTS,11,market_data\yahoo\1m\GCTS
GCV,11,market_data\yahoo\1m\GCV
GD,11,market_data\yahoo\1m\GD
GDC,11,market_data\yahoo\1m\GDC
GDDY,11,market_data\yahoo\1m\GDDY
GDEN,11,market_data\yahoo\1m\GDEN
GDEV,11,market_data\yahoo\1m\GDEV
GDHG,11,market_data\yahoo\1m\GDHG
GDL,11,market_data\yahoo\1m\GDL
GDO,11,market_data\yahoo\1m\GDO
GDOT,11,market_data\yahoo\1m\GDOT
GDRX,11,market_data\yahoo\1m\GDRX
GDS,11,market_data\yahoo\1m\GDS
GDV,11,market_data\yahoo\1m\GDV
GDX,11,market_data\yahoo\1m\GDX
GDXJ,11,market_data\yahoo\1m\GDXJ
GDYN,11,market_data\yahoo\1m\GDYN
GE,11,market_data\yahoo\1m\GE
GECC,11,market_data\yahoo\1m\GECC
GEF,11,market_data\yahoo\1m\GEF
GEF-B,11,market_data\yahoo\1m\GEF-B
GEG,11,market_data\yahoo\1m\GEG
GEHC,11,market_data\yahoo\1m\GEHC
GEL,11,market_data\yahoo\1m\GEL
GELS,11,market_data\yahoo\1m\GELS
GEN,11,market_data\yahoo\1m\GEN
GENC,11,market_data\yahoo\1m\GENC
GENI,11,market_data\yahoo\1m\GENI
GENK,11,market_data\yahoo\1m\GENK
GENVR,11,market_data\yahoo\1m\GENVR
GEO,11,market_data\yahoo\1m\GEO
GEOS,11,market_data\yahoo\1m\GEOS
GERN,11,market_data\yahoo\1m\GERN
GES,11,market_data\yahoo\1m\GES
GETY,11,market_data\yahoo\1m\GETY
GEV,11,market_data\yahoo\1m\GEV
GEVO,11,market_data\yahoo\1m\GEVO
GF,11,market_data\yahoo\1m\GF
GFAI,11,market_data\yahoo\1m\GFAI
GFF,11,market_data\yahoo\1m\GFF
GFI,11,market_data\yahoo\1m\GFI
GFL,11,market_data\yahoo\1m\GFL
GFR,11,market_data\yahoo\1m\GFR
GFS,11,market_data\yahoo\1m\GFS
GGAL,11,market_data\yahoo\1m\GGAL
GGB,11,market_data\yahoo\1m\GGB
GGG,11,market_data\yahoo\1m\GGG
GGGOF,11,market_data\yahoo\1m\GGGOF
GGLDF,11,market_data\yahoo\1m\GGLDF
GGME,11,market_data\yahoo\1m\GGME
GGN,11,market_data\yahoo\1m\GGN
GGR,11,market_data\yahoo\1m\GGR
GGT,11,market_data\yahoo\1m\GGT
GGZ,11,market_data\yahoo\1m\GGZ
GH,11,market_data\yahoo\1m\GH
GHC,11,market_data\yahoo\1m\GHC
GHG,11,market_data\yahoo\1m\GHG
GHI,11,market_data\yahoo\1m\GHI
GHLD,11,market_data\yahoo\1m\GHLD
GHM,11,market_data\yahoo\1m\GHM
GHRS,11,market_data\yahoo\1m\GHRS
GHY,11,market_data\yahoo\1m\GHY
GIB,11,market_data\yahoo\1m\GIB
GIBO,11,market_data\yahoo\1m\GIBO
GIC,11,market_data\yahoo\1m\GIC
GIFI,11,market_data\yahoo\1m\GIFI
GIFT,11,market_data\yahoo\1m\GIFT
GIGM,11,market_data\yahoo\1m\GIGM
GII,11,market_data\yahoo\1m\GII
GIII,11,market_data\yahoo\1m\GIII
GIL,11,market_data\yahoo\1m\GIL
GILD,11,market_data\yahoo\1m\GILD
GILT,11,market_data\yahoo\1m\GILT
GIPR,11,market_data\yahoo\1m\GIPR
GIS,11,market_data\yahoo\1m\GIS
GITS,11,market_data\yahoo\1m\GITS
GKOS,11,market_data\yahoo\1m\GKOS
GKPRF,11,market_data\yahoo\1m\GKPRF
GL,11,market_data\yahoo\1m\GL
GLAD,11,market_data\yahoo\1m\GLAD
GLASF,11,market_data\yahoo\1m\GLASF
GLATF,11,market_data\yahoo\1m\GLATF
GLBE,11,market_data\yahoo\1m\GLBE
GLBS,11,market_data\yahoo\1m\GLBS
GLBZ,11,market_data\yahoo\1m\GLBZ
GLD,11,market_data\yahoo\1m\GLD
GLDD,11,market_data\yahoo\1m\GLDD
GLDG,11,market_data\yahoo\1m\GLDG
GLDM,11,market_data\yahoo\1m\GLDM
GLE,11,market_data\yahoo\1m\GLE
GLGDF,11,market_data\yahoo\1m\GLGDF
GLIBA,11,market_data\yahoo\1m\GLIBA
GLMD,11,market_data\yahoo\1m\GLMD
GLNCY,11,market_data\yahoo\1m\GLNCY
GLNG,11,market_data\yahoo\1m\GLNG
GLO,11,market_data\yahoo\1m\GLO
GLOB,11,market_data\yahoo\1m\GLOB
GLP,11,market_data\yahoo\1m\GLP
GLPG,11,market_data\yahoo\1m\GLPG
GLPI,11,market_data\yahoo\1m\GLPI
GLQ,11,market_data\yahoo\1m\GLQ
GLRE,11,market_data\yahoo\1m\GLRE
GLSI,11,market_data\yahoo\1m\GLSI
GLTO,11,market_data\yahoo\1m\GLTO
GLTR,11,market_data\yahoo\1m\GLTR
GLU,11,market_data\yahoo\1m\GLU
GLUE,11,market_data\yahoo\1m\GLUE
GLV,11,market_data\yahoo\1m\GLV
GLW,11,market_data\yahoo\1m\GLW
GLXG,11,market_data\yahoo\1m\GLXG
GLXY,11,market_data\yahoo\1m\GLXY
GM,11,market_data\yahoo\1m\GM
GMAB,11,market_data\yahoo\1m\GMAB
GME,11,market_data\yahoo\1m\GME
GMED,11,market_data\yahoo\1m\GMED
GMGI,11,market_data\yahoo\1m\GMGI
GMHS,11,market_data\yahoo\1m\GMHS
GMM,11,market_data\yahoo\1m\GMM
GMMF,11,market_data\yahoo\1m\GMMF
GMRE,11,market_data\yahoo\1m\GMRE
GMS,11,market_data\yahoo\1m\GMS
GNE,11,market_data\yahoo\1m\GNE
GNK,11,market_data\yahoo\1m\GNK
GNL,11,market_data\yahoo\1m\GNL
GNLN,11,market_data\yahoo\1m\GNLN
GNLX,11,market_data\yahoo\1m\GNLX
GNMA,11,market_data\yahoo\1m\GNMA
GNOM,11,market_data\yahoo\1m\GNOM
GNPX,11,market_data\yahoo\1m\GNPX
GNR,11,market_data\yahoo\1m\GNR
GNRC,11,market_data\yahoo\1m\GNRC
GNS,11,market_data\yahoo\1m\GNS
GNSS,11,market_data\yahoo\1m\GNSS
GNT,11,market_data\yahoo\1m\GNT
GNTX,11,market_data\yahoo\1m\GNTX
GNTY,11,market_data\yahoo\1m\GNTY
GNW,11,market_data\yahoo\1m\GNW
GO,11,market_data\yahoo\1m\GO
GOAU,11,market_data\yahoo\1m\GOAU
GOCO,11,market_data\yahoo\1m\GOCO
GOF,11,market_data\yahoo\1m\GOF
GOGO,11,market_data\yahoo\1m\GOGO
GOLF,11,market_data\yahoo\1m\GOLF
GOOD,11,market_data\yahoo\1m\GOOD
GOODO,11,market_data\yahoo\1m\GOODO
GOOG,11,market_data\yahoo\1m\GOOG
GOOGL,11,market_data\yahoo\1m\GOOGL
GOOS,11,market_data\yahoo\1m\GOOS
GORO,11,market_data\yahoo\1m\GORO
GORV,11,market_data\yahoo\1m\GORV
GOSS,11,market_data\yahoo\1m\GOSS
GOTRF,11,market_data\yahoo\1m\GOTRF
GOTU,11,market_data\yahoo\1m\GOTU
GOVT,11,market_data\yahoo\1m\GOVT
GOVX,11,market_data\yahoo\1m\GOVX
GOVZ,11,market_data\yahoo\1m\GOVZ
GP,11,market_data\yahoo\1m\GP
GPC,11,market_data\yahoo\1m\GPC
GPCR,11,market_data\yahoo\1m\GPCR
GPHOF,11,market_data\yahoo\1m\GPHOF
GPI,11,market_data\yahoo\1m\GPI
GPK,11,market_data\yahoo\1m\GPK
GPMT,11,market_data\yahoo\1m\GPMT
GPN,11,market_data\yahoo\1m\GPN
GPOR,11,market_data\yahoo\1m\GPOR
GPRE,11,market_data\yahoo\1m\GPRE
GPRK,11,market_data\yahoo\1m\GPRK
GPRO,11,market_data\yahoo\1m\GPRO
GPTY,11,market_data\yahoo\1m\GPTY
GPUS,11,market_data\yahoo\1m\GPUS
GRAB,11,market_data\yahoo\1m\GRAB
GRAL,11,market_data\yahoo\1m\GRAL
GRAN,11,market_data\yahoo\1m\GRAN
GRBK,11,market_data\yahoo\1m\GRBK
GRC,11,market_data\yahoo\1m\GRC
GRDN,11,market_data\yahoo\1m\GRDN
GREE,11,market_data\yahoo\1m\GREE
GRFS,11,market_data\yahoo\1m\GRFS
GRI,11,market_data\yahoo\1m\GRI
GRID,11,market_data\yahoo\1m\GRID
GRIN,11,market_data\yahoo\1m\GRIN
GRMN,11,market_data\yahoo\1m\GRMN
GRNB,11,market_data\yahoo\1m\GRNB
GRND,11,market_data\yahoo\1m\GRND
GRNQ,11,market_data\yahoo\1m\GRNQ
GRNT,11,market_data\yahoo\1m\GRNT
GRNY,11,market_data\yahoo\1m\GRNY
GRO,11,market_data\yahoo\1m\GRO
GROV,11,market_data\yahoo\1m\GROV
GROW,11,market_data\yahoo\1m\GROW
GROY,11,market_data\yahoo\1m\GROY
GRPN,11,market_data\yahoo\1m\GRPN
GRRR,11,market_data\yahoo\1m\GRRR
GRUSF,11,market_data\yahoo\1m\GRUSF
GRVY,11,market_data\yahoo\1m\GRVY
GRWG,11,market_data\yahoo\1m\GRWG
GRX,11,market_data\yahoo\1m\GRX
GRYP,11,market_data\yahoo\1m\GRYP
GS,11,market_data\yahoo\1m\GS
GSAT,11,market_data\yahoo\1m\GSAT
GSBC,11,market_data\yahoo\1m\GSBC
GSBD,11,market_data\yahoo\1m\GSBD
GSG,11,market_data\yahoo\1m\GSG
GSHD,11,market_data\yahoo\1m\GSHD
GSIT,11,market_data\yahoo\1m\GSIT
GSIW,11,market_data\yahoo\1m\GSIW
GSK,11,market_data\yahoo\1m\GSK
GSKH,11,market_data\yahoo\1m\GSKH
GSL,11,market_data\yahoo\1m\GSL
GSM,11,market_data\yahoo\1m\GSM
GSY,11,market_data\yahoo\1m\GSY
GT,11,market_data\yahoo\1m\GT
GTBIF,11,market_data\yahoo\1m\GTBIF
GTBP,11,market_data\yahoo\1m\GTBP
GTE,11,market_data\yahoo\1m\GTE
GTEC,11,market_data\yahoo\1m\GTEC
GTES,11,market_data\yahoo\1m\GTES
GTHP,11,market_data\yahoo\1m\GTHP
GTI,11,market_data\yahoo\1m\GTI
GTIM,11,market_data\yahoo\1m\GTIM
GTLB,11,market_data\yahoo\1m\GTLB
GTLS,11,market_data\yahoo\1m\GTLS
GTM,11,market_data\yahoo\1m\GTM
GTN,11,market_data\yahoo\1m\GTN
GTO,11,market_data\yahoo\1m\GTO
GTOC,11,market_data\yahoo\1m\GTOC
GTOS,11,market_data\yahoo\1m\GTOS
GTX,11,market_data\yahoo\1m\GTX
GTY,11,market_data\yahoo\1m\GTY
GUNR,11,market_data\yahoo\1m\GUNR
GURE,11,market_data\yahoo\1m\GURE
GURU,11,market_data\yahoo\1m\GURU
GUT,11,market_data\yahoo\1m\GUT
GUTS,11,market_data\yahoo\1m\GUTS
GV,11,market_data\yahoo\1m\GV
GVA,11,market_data\yahoo\1m\GVA
GVDNY,11,market_data\yahoo\1m\GVDNY
GVH,11,market_data\yahoo\1m\GVH
GWAV,11,market_data\yahoo\1m\GWAV
GWH,11,market_data\yahoo\1m\GWH
GWRE,11,market_data\yahoo\1m\GWRE
GWRS,11,market_data\yahoo\1m\GWRS
GWW,11,market_data\yahoo\1m\GWW
GXAI,11,market_data\yahoo\1m\GXAI
GXC,11,market_data\yahoo\1m\GXC
GXO,11,market_data\yahoo\1m\GXO
GXPC,11,market_data\yahoo\1m\GXPC
GXPD,11,market_data\yahoo\1m\GXPD
GXPS,11,market_data\yahoo\1m\GXPS
GXPT,11,market_data\yahoo\1m\GXPT
GYRE,11,market_data\yahoo\1m\GYRE
H,11,market_data\yahoo\1m\H
HACK,11,market_data\yahoo\1m\HACK
HAE,11,market_data\yahoo\1m\HAE
HAFC,11,market_data\yahoo\1m\HAFC
HAFN,11,market_data\yahoo\1m\HAFN
HAIN,11,market_data\yahoo\1m\HAIN
HAL,11,market_data\yahoo\1m\HAL
HALO,11,market_data\yahoo\1m\HALO
HANNF,11,market_data\yahoo\1m\HANNF
HAO,11,market_data\yahoo\1m\HAO
HAP,11,market_data\yahoo\1m\HAP
HAS,11,market_data\yahoo\1m\HAS
HASI,11,market_data\yahoo\1m\HASI
HAYW,11,market_data\yahoo\1m\HAYW
HBAN,11,market_data\yahoo\1m\HBAN
HBB,11,market_data\yahoo\1m\HBB
HBI,11,market_data\yahoo\1m\HBI
HBIO,11,market_data\yahoo\1m\HBIO
HBM,11,market_data\yahoo\1m\HBM
HBNB,11,market_data\yahoo\1m\HBNB
HBNC,11,market_data\yahoo\1m\HBNC
HBT,11,market_data\yahoo\1m\HBT
HCA,11,market_data\yahoo\1m\HCA
HCAI,11,market_data\yahoo\1m\HCAI
HCAT,11,market_data\yahoo\1m\HCAT
HCC,11,market_data\yahoo\1m\HCC
HCHL,11,market_data\yahoo\1m\HCHL
HCI,11,market_data\yahoo\1m\HCI
HCKT,11,market_data\yahoo\1m\HCKT
HCM,11,market_data\yahoo\1m\HCM
HCMLY,11,market_data\yahoo\1m\HCMLY
HCSG,11,market_data\yahoo\1m\HCSG
HCTI,11,market_data\yahoo\1m\HCTI
HCWB,11,market_data\yahoo\1m\HCWB
HCWC,11,market_data\yahoo\1m\HCWC
HD,11,market_data\yahoo\1m\HD
HDB,11,market_data\yahoo\1m\HDB
HDSN,11,market_data\yahoo\1m\HDSN
HE,11,market_data\yahoo\1m\HE
HEGIY,11,market_data\yahoo\1m\HEGIY
HEI,11,market_data\yahoo\1m\HEI
HEINY,11,market_data\yahoo\1m\HEINY
HELE,11,market_data\yahoo\1m\HELE
HELO,11,market_data\yahoo\1m\HELO
HEPA,11,market_data\yahoo\1m\HEPA
HEPS,11,market_data\yahoo\1m\HEPS
HEQ,11,market_data\yahoo\1m\HEQ
HERO,11,market_data\yahoo\1m\HERO
HESAY,11,market_data\yahoo\1m\HESAY
HESM,11,market_data\yahoo\1m\HESM
HEZU,11,market_data\yahoo\1m\HEZU
HFFG,11,market_data\yahoo\1m\HFFG
HFRO,11,market_data\yahoo\1m\HFRO
HFWA,11,market_data\yahoo\1m\HFWA
HG,11,market_data\yahoo\1m\HG
HGBL,11,market_data\yahoo\1m\HGBL
HGLB,11,market_data\yahoo\1m\HGLB
HGTY,11,market_data\yahoo\1m\HGTY
HGV,11,market_data\yahoo\1m\HGV
HHH,11,market_data\yahoo\1m\HHH
HHS,11,market_data\yahoo\1m\HHS
HHSE,11,market_data\yahoo\1m\HHSE
HI,11,market_data\yahoo\1m\HI
HIFS,11,market_data\yahoo\1m\HIFS
HIG,11,market_data\yahoo\1m\HIG
HIHO,11,market_data\yahoo\1m\HIHO
HII,11,market_data\yahoo\1m\HII
HIMS,11,market_data\yahoo\1m\HIMS
HIMX,11,market_data\yahoo\1m\HIMX
HIND,11,market_data\yahoo\1m\HIND
HIO,11,market_data\yahoo\1m\HIO
HIPO,11,market_data\yahoo\1m\HIPO
HIT,11,market_data\yahoo\1m\HIT
HITI,11,market_data\yahoo\1m\HITI
HIVE,11,market_data\yahoo\1m\HIVE
HIW,11,market_data\yahoo\1m\HIW
HIX,11,market_data\yahoo\1m\HIX
HKD,11,market_data\yahoo\1m\HKD
HKHHY,11,market_data\yahoo\1m\HKHHY
HKIT,11,market_data\yahoo\1m\HKIT
HKPD,11,market_data\yahoo\1m\HKPD
HKXCY,11,market_data\yahoo\1m\HKXCY
HL,11,market_data\yahoo\1m\HL
HLF,11,market_data\yahoo\1m\HLF
HLI,11,market_data\yahoo\1m\HLI
HLIO,11,market_data\yahoo\1m\HLIO
HLIT,11,market_data\yahoo\1m\HLIT
HLLY,11,market_data\yahoo\1m\HLLY
HLMN,11,market_data\yahoo\1m\HLMN
HLN,11,market_data\yahoo\1m\HLN
HLNE,11,market_data\yahoo\1m\HLNE
HLP,11,market_data\yahoo\1m\HLP
HLT,11,market_data\yahoo\1m\HLT
HLVX,11,market_data\yahoo\1m\HLVX
HLX,11,market_data\yahoo\1m\HLX
HMC,11,market_data\yahoo\1m\HMC
HMN,11,market_data\yahoo\1m\HMN
HMR,11,market_data\yahoo\1m\HMR
HMST,11,market_data\yahoo\1m\HMST
HMY,11,market_data\yahoo\1m\HMY
HNGE,11,market_data\yahoo\1m\HNGE
HNHPF,11,market_data\yahoo\1m\HNHPF
HNI,11,market_data\yahoo\1m\HNI
HNNA,11,market_data\yahoo\1m\HNNA
HNRG,11,market_data\yahoo\1m\HNRG
HNST,11,market_data\yahoo\1m\HNST
HNVR,11,market_data\yahoo\1m\HNVR
HNW,11,market_data\yahoo\1m\HNW
HODL,11,market_data\yahoo\1m\HODL
HOFT,11,market_data\yahoo\1m\HOFT
HOFV,11,market_data\yahoo\1m\HOFV
HOG,11,market_data\yahoo\1m\HOG
HOLA,11,market_data\yahoo\1m\HOLA
HOLO,11,market_data\yahoo\1m\HOLO
HOLX,11,market_data\yahoo\1m\HOLX
HOMB,11,market_data\yahoo\1m\HOMB
HON,11,market_data\yahoo\1m\HON
HONE,11,market_data\yahoo\1m\HONE
HOOD,11,market_data\yahoo\1m\HOOD
HOOK,11,market_data\yahoo\1m\HOOK
HOOW,11,market_data\yahoo\1m\HOOW
HOPE,11,market_data\yahoo\1m\HOPE
HOTH,11,market_data\yahoo\1m\HOTH
HOUR,11,market_data\yahoo\1m\HOUR
HOUS,11,market_data\yahoo\1m\HOUS
HOV,11,market_data\yahoo\1m\HOV
HOVR,11,market_data\yahoo\1m\HOVR
HOVRW,11,market_data\yahoo\1m\HOVRW
HOWL,11,market_data\yahoo\1m\HOWL
HP,11,market_data\yahoo\1m\HP
HPE,11,market_data\yahoo\1m\HPE
HPF,11,market_data\yahoo\1m\HPF
HPI,11,market_data\yahoo\1m\HPI
HPK,11,market_data\yahoo\1m\HPK
HPP,11,market_data\yahoo\1m\HPP
HPQ,11,market_data\yahoo\1m\HPQ
HPS,11,market_data\yahoo\1m\HPS
HQH,11,market_data\yahoo\1m\HQH
HQI,11,market_data\yahoo\1m\HQI
HQL,11,market_data\yahoo\1m\HQL
HQY,11,market_data\yahoo\1m\HQY
HR,11,market_data\yahoo\1m\HR
HRB,11,market_data\yahoo\1m\HRB
HRI,11,market_data\yahoo\1m\HRI
HRL,11,market_data\yahoo\1m\HRL
HRMY,11,market_data\yahoo\1m\HRMY
HROW,11,market_data\yahoo\1m\HROW
HRTG,11,market_data\yahoo\1m\HRTG
HRTX,11,market_data\yahoo\1m\HRTX
HRZN,11,market_data\yahoo\1m\HRZN
HSAI,11,market_data\yahoo\1m\HSAI
HSBC,11,market_data\yahoo\1m\HSBC
HSCS,11,market_data\yahoo\1m\HSCS
HSDT,11,market_data\yahoo\1m\HSDT
HSHP,11,market_data\yahoo\1m\HSHP
HSIC,11,market_data\yahoo\1m\HSIC
HSII,11,market_data\yahoo\1m\HSII
HSMV,11,market_data\yahoo\1m\HSMV
HST,11,market_data\yahoo\1m\HST
HSTM,11,market_data\yahoo\1m\HSTM
HSTXF,11,market_data\yahoo\1m\HSTXF
HSY,11,market_data\yahoo\1m\HSY
HTBK,11,market_data\yahoo\1m\HTBK
HTCO,11,market_data\yahoo\1m\HTCO
HTCR,11,market_data\yahoo\1m\HTCR
HTD,11,market_data\yahoo\1m\HTD
HTEC,11,market_data\yahoo\1m\HTEC
HTFL,11,market_data\yahoo\1m\HTFL
HTGC,11,market_data\yahoo\1m\HTGC
HTH,11,market_data\yahoo\1m\HTH
HTHIY,11,market_data\yahoo\1m\HTHIY
HTHT,11,market_data\yahoo\1m\HTHT
HTLD,11,market_data\yahoo\1m\HTLD
HTO,11,market_data\yahoo\1m\HTO
HTOO,11,market_data\yahoo\1m\HTOO
HTZ,11,market_data\yahoo\1m\HTZ
HUBB,11,market_data\yahoo\1m\HUBB
HUBC,11,market_data\yahoo\1m\HUBC
HUBG,11,market_data\yahoo\1m\HUBG
HUBS,11,market_data\yahoo\1m\HUBS
HUDI,11,market_data\yahoo\1m\HUDI
HUHU,11,market_data\yahoo\1m\HUHU
HUM,11,market_data\yahoo\1m\HUM
HUMA,11,market_data\yahoo\1m\HUMA
HUMN,11,market_data\yahoo\1m\HUMN
HUN,11,market_data\yahoo\1m\HUN
HURA,11,market_data\yahoo\1m\HURA
HURC,11,market_data\yahoo\1m\HURC
HURN,11,market_data\yahoo\1m\HURN
HUSA,11,market_data\yahoo\1m\HUSA
HUT,11,market_data\yahoo\1m\HUT
HUYA,11,market_data\yahoo\1m\HUYA
HVT,11,market_data\yahoo\1m\HVT
HWAIF,11,market_data\yahoo\1m\HWAIF
HWBK,11,market_data\yahoo\1m\HWBK
HWC,11,market_data\yahoo\1m\HWC
HWCPZ,11,market_data\yahoo\1m\HWCPZ
HWH,11,market_data\yahoo\1m\HWH
HWKN,11,market_data\yahoo\1m\HWKN
HWM,11,market_data\yahoo\1m\HWM
HXGBY,11,market_data\yahoo\1m\HXGBY
HXHX,11,market_data\yahoo\1m\HXHX
HXL,11,market_data\yahoo\1m\HXL
HY,11,market_data\yahoo\1m\HY
HYD,11,market_data\yahoo\1m\HYD
HYFM,11,market_data\yahoo\1m\HYFM
HYG,11,market_data\yahoo\1m\HYG
HYI,11,market_data\yahoo\1m\HYI
HYLN,11,market_data\yahoo\1m\HYLN
HYMB,11,market_data\yahoo\1m\HYMB
HYMC,11,market_data\yahoo\1m\HYMC
HYPD,11,market_data\yahoo\1m\HYPD
HYPR,11,market_data\yahoo\1m\HYPR
HYT,11,market_data\yahoo\1m\HYT
HZO,11,market_data\yahoo\1m\HZO
IAC,11,market_data\yahoo\1m\IAC
IAE,11,market_data\yahoo\1m\IAE
IAF,11,market_data\yahoo\1m\IAF
IAG,11,market_data\yahoo\1m\IAG
IAI,11,market_data\yahoo\1m\IAI
IAK,11,market_data\yahoo\1m\IAK
IART,11,market_data\yahoo\1m\IART
IAS,11,market_data\yahoo\1m\IAS
IAT,11,market_data\yahoo\1m\IAT
IAU,11,market_data\yahoo\1m\IAU
IAUX,11,market_data\yahoo\1m\IAUX
IBB,11,market_data\yahoo\1m\IBB
IBCP,11,market_data\yahoo\1m\IBCP
IBDRY,11,market_data\yahoo\1m\IBDRY
IBEX,11,market_data\yahoo\1m\IBEX
IBG,11,market_data\yahoo\1m\IBG
IBIO,11,market_data\yahoo\1m\IBIO
IBIT,11,market_data\yahoo\1m\IBIT
IBKR,11,market_data\yahoo\1m\IBKR
IBLC,11,market_data\yahoo\1m\IBLC
IBM,11,market_data\yahoo\1m\IBM
IBN,11,market_data\yahoo\1m\IBN
IBO,11,market_data\yahoo\1m\IBO
IBOC,11,market_data\yahoo\1m\IBOC
IBOT,11,market_data\yahoo\1m\IBOT
IBP,11,market_data\yahoo\1m\IBP
IBRX,11,market_data\yahoo\1m\IBRX
IBTA,11,market_data\yahoo\1m\IBTA
IBUY,11,market_data\yahoo\1m\IBUY
ICAGY,11,market_data\yahoo\1m\ICAGY
ICCC,11,market_data\yahoo\1m\ICCC
ICCM,11,market_data\yahoo\1m\ICCM
ICE,11,market_data\yahoo\1m\ICE
ICFI,11,market_data\yahoo\1m\ICFI
ICG,11,market_data\yahoo\1m\ICG
ICHR,11,market_data\yahoo\1m\ICHR
ICL,11,market_data\yahoo\1m\ICL
ICLN,11,market_data\yahoo\1m\ICLN
ICLO,11,market_data\yahoo\1m\ICLO
ICLR,11,market_data\yahoo\1m\ICLR
ICMB,11,market_data\yahoo\1m\ICMB
ICON,11,market_data\yahoo\1m\ICON
ICOP,11,market_data\yahoo\1m\ICOP
ICU,11,market_data\yahoo\1m\ICU
ICUI,11,market_data\yahoo\1m\ICUI
IDA,11,market_data\yahoo\1m\IDA
IDAI,11,market_data\yahoo\1m\IDAI
IDCBY,11,market_data\yahoo\1m\IDCBY
IDCC,11,market_data\yahoo\1m\IDCC
IDE,11,market_data\yahoo\1m\IDE
IDEXY,11,market_data\yahoo\1m\IDEXY
IDGT,11,market_data\yahoo\1m\IDGT
IDN,11,market_data\yahoo\1m\IDN
IDNA,11,market_data\yahoo\1m\IDNA
IDR,11,market_data\yahoo\1m\IDR
IDRV,11,market_data\yahoo\1m\IDRV
IDT,11,market_data\yahoo\1m\IDT
IDU,11,market_data\yahoo\1m\IDU
IDV,11,market_data\yahoo\1m\IDV
IDXX,11,market_data\yahoo\1m\IDXX
IDYA,11,market_data\yahoo\1m\IDYA
IE,11,market_data\yahoo\1m\IE
IEF,11,market_data\yahoo\1m\IEF
IEI,11,market_data\yahoo\1m\IEI
IEMG,11,market_data\yahoo\1m\IEMG
IEO,11,market_data\yahoo\1m\IEO
IEP,11,market_data\yahoo\1m\IEP
IEQ,11,market_data\yahoo\1m\IEQ
IESC,11,market_data\yahoo\1m\IESC
IEUR,11,market_data\yahoo\1m\IEUR
IEV,11,market_data\yahoo\1m\IEV
IEX,11,market_data\yahoo\1m\IEX
IEZ,11,market_data\yahoo\1m\IEZ
IFBD,11,market_data\yahoo\1m\IFBD
IFF,11,market_data\yahoo\1m\IFF
IFN,11,market_data\yahoo\1m\IFN
IFNNY,11,market_data\yahoo\1m\IFNNY
IFRA,11,market_data\yahoo\1m\IFRA
IFRX,11,market_data\yahoo\1m\IFRX
IFS,11,market_data\yahoo\1m\IFS
IGA,11,market_data\yahoo\1m\IGA
IGC,11,market_data\yahoo\1m\IGC
IGD,11,market_data\yahoo\1m\IGD
IGE,11,market_data\yahoo\1m\IGE
IGF,11,market_data\yahoo\1m\IGF
IGI,11,market_data\yahoo\1m\IGI
IGIC,11,market_data\yahoo\1m\IGIC
IGM,11,market_data\yahoo\1m\IGM
IGPT,11,market_data\yahoo\1m\IGPT
IGR,11,market_data\yahoo\1m\IGR
IGV,11,market_data\yahoo\1m\IGV
IH,11,market_data\yahoo\1m\IH
IHAK,11,market_data\yahoo\1m\IHAK
IHD,11,market_data\yahoo\1m\IHD
IHE,11,market_data\yahoo\1m\IHE
IHF,11,market_data\yahoo\1m\IHF
IHG,11,market_data\yahoo\1m\IHG
IHI,11,market_data\yahoo\1m\IHI
IHRT,11,market_data\yahoo\1m\IHRT
IHS,11,market_data\yahoo\1m\IHS
IIF,11,market_data\yahoo\1m\IIF
III,11,market_data\yahoo\1m\III
IIIN,11,market_data\yahoo\1m\IIIN
IIIV,11,market_data\yahoo\1m\IIIV
IIM,11,market_data\yahoo\1m\IIM
IINN,11,market_data\yahoo\1m\IINN
IIPR,11,market_data\yahoo\1m\IIPR
IJH,11,market_data\yahoo\1m\IJH
IJR,11,market_data\yahoo\1m\IJR
IJS,11,market_data\yahoo\1m\IJS
IKT,11,market_data\yahoo\1m\IKT
ILAG,11,market_data\yahoo\1m\ILAG
ILAL,11,market_data\yahoo\1m\ILAL
ILF,11,market_data\yahoo\1m\ILF
ILIT,11,market_data\yahoo\1m\ILIT
ILLR,11,market_data\yahoo\1m\ILLR
ILMN,11,market_data\yahoo\1m\ILMN
ILPT,11,market_data\yahoo\1m\ILPT
IMAB,11,market_data\yahoo\1m\IMAB
IMAX,11,market_data\yahoo\1m\IMAX
IMBBY,11,market_data\yahoo\1m\IMBBY
IMCC,11,market_data\yahoo\1m\IMCC
IMCR,11,market_data\yahoo\1m\IMCR
IMDX,11,market_data\yahoo\1m\IMDX
IMG,11,market_data\yahoo\1m\IMG
IMKTA,11,market_data\yahoo\1m\IMKTA
IMMP,11,market_data\yahoo\1m\IMMP
IMMR,11,market_data\yahoo\1m\IMMR
IMMX,11,market_data\yahoo\1m\IMMX
IMNM,11,market_data\yahoo\1m\IMNM
IMNN,11,market_data\yahoo\1m\IMNN
IMO,11,market_data\yahoo\1m\IMO
IMOS,11,market_data\yahoo\1m\IMOS
IMPP,11,market_data\yahoo\1m\IMPP
IMPUY,11,market_data\yahoo\1m\IMPUY
IMRA,11,market_data\yahoo\1m\IMRA
IMRN,11,market_data\yahoo\1m\IMRN
IMRX,11,market_data\yahoo\1m\IMRX
